Gene_ID	Chrom	Start	End	Strand	Gene_Symbol	Description	gene_biotype	Protein_ID	old_locus_tag	locus_tag	761_1_FPKM	761_2_FPKM	761_3_FPKM	NO_1_FPKM	NO_2_FPKM	NO_3_FPKM	761/NO.fc	761/NO.baseMean	761/NO.lfcSE	761/NO.stat	761/NO.raw.pval	761/NO.bh.pval	NO.mean	761.mean	N_NO_1	N_NO_2	N_NO_3	N_761_1	N_761_2	N_761_3	NO_1_Read_Count	NO_2_Read_Count	NO_3_Read_Count	761_1_Read_Count	761_2_Read_Count	761_3_Read_Count
8913609	FN434113.1	3013348	3016254	+	rapA	RNA polymerase-associated protein RapA	protein_coding	WP_004159745.1	EAMY_2920	EAMY_RS30810	106.482135	106.872799	69.265672	83.854329	95.548042	95.216402	1.17145205054036	3247.57900333941	0.148460682171002	1.5377667688818	0.124105651537964	0.269190858935478	11.546759075545	11.7745559655681	11.59186772	11.57433002	11.63031674	11.78271414	11.79731763	11.55864996	3521	3044	2903	3904	4016	2296
8913610	FN434113.1	1376932	1378065	+	potG	putrescine ABC transporter ATP-binding subunit PotG	protein_coding	WP_013035965.1	EAMY_1306	EAMY_RS23530	175.218512	180.166424	112.522957	133.090768	194.726245	158.071858	1.10286140780217	2156.46875047073	0.167120219266674	0.845208947208725	0.397994187702626	0.577856945606697	11.0024624838382	11.1430252759969	10.94985965	11.11867418	11.0207386	11.1646915	11.19802962	10.93432197	2180	2420	1880	2506	2641	1455
8913611	FN434113.1	1378076	1379038	+	potH	putrescine ABC transporter permease PotH	protein_coding	WP_004156861.1	EAMY_1307	EAMY_RS23535	56.893642	51.65391	39.523431	54.49384	61.400357	50.495614	1.01560627886967	605.103465847523	0.143241484787586	0.155968918193345	0.876057521040161	0.931422142509474	9.23018256906659	9.25181243484853	9.27808628	9.25234994	9.16862928	9.31799158	9.25767744	9.15249917	758	648	510	691	643	434
8913612	FN434113.1	1379035	1379880	+	potI	putrescine ABC transporter permease PotI	protein_coding	WP_004156862.1	EAMY_1308	EAMY_RS23540	55.108544	47.458664	40.324634	57.038344	65.361865	62.776138	-1.13238568874146	552.395928339242	0.130313365456444	-1.37641615538839	0.168692829117079	0.329839657637986	9.19717925519447	9.01627090659972	9.1516866	9.13830385	9.16632291	9.13435663	9.03783812	9.00854907	697	606	557	588	519	389
8913614	FN434113.1	1390245	1391897	+	.	ATP-dependent endonuclease	protein_coding	WP_004156881.1	EAMY_1322	EAMY_RS23600	198.773675	213.782304	162.610589	156.598322	185.917986	180.081794	1.26042561577825	3654.50536398748	0.110702276588009	3.0162973167206	0.00255882222907836	0.0144319311460073	11.6590822430034	11.9926053795993	11.71959836	11.73235389	11.76698051	11.90779124	11.97648952	11.85701575	3739	3368	3122	4144	4568	3065
8913615	FN434113.1	3219247	3219597	-	.	gamma-glutamylcyclotransferase	protein_coding	WP_004160089.1	EAMY_3133	EAMY_RS31735	51.052063	80.886764	78.203901	82.446772	79.809288	104.58355	-1.10184005937977	336.253355810151	0.227738558994735	-0.614365970186417	0.538973517724359	0.698583701084792	8.4610578832202	8.32242258027743	8.414908	8.28554782	8.53214331	8.10564248	8.41951707	8.48075897	418	307	385	226	367	313
8913616	FN434113.1	166469	167620	-	argE	acetylornithine deacetylase	protein_coding	WP_004154875.1	EAMY_0143	EAMY_RS17965	24.915412	28.607218	19.412385	25.180598	29.782253	23.8369	1.05865477009147	349.603557929654	0.158025955306175	0.520371476221767	0.60280468674121	0.748045263113298	8.40852934917269	8.48948716321521	8.45342203	8.46293766	8.36376713	8.45364363	8.5637572	8.37511493	419	376	288	362	426	255
8913617	FN434113.1	786770	787321	+	.	prepilin peptidase-dependent protein	protein_coding	WP_004155722.1	EAMY_0706	EAMY_RS20695	3.016423	1.962038	2.224232	2.633812	5.620333	4.318279	-1.49380786833893	21.3471905077294	0.415989942384655	-1.39184759887628	0.1639685526522	0.326438636490338	4.67897434093365	4.09409776319643	4.34613113	4.55260421	4.47817763	4.38981734	4.28253099	4.34576498	21	34	25	21	14	14
8913618	FN434113.1	787321	787734	+	.	DUF2509 family protein	protein_coding	WP_004155723.1	EAMY_0707	EAMY_RS20700	7.660756	6.166406	4.872128	8.695759	9.477424	10.36387	-1.33195004830223	38.6926743750147	0.298391434917315	-1.38589761668724	0.165778168680037	0.327781574849575	5.47006714702972	5.0470053404509	5.32544333	5.29379515	5.36884874	5.27325721	5.19275958	5.15785596	52	43	45	40	33	23
8913619	FN434113.1	788128	791496	+	recC	exodeoxyribonuclease V subunit gamma	protein_coding	WP_004155726.1	EAMY_0709	EAMY_RS20710	34.054891	37.773167	32.044112	56.305918	56.173298	53.150131	-1.39447563352669	1801.65824510612	0.121472762062829	-3.94922052813495	7.84060929304267e-05	0.000892003564092046	11.0349595654359	10.5556272613555	10.99656138	10.87525354	10.8930837	10.62922593	10.71339762	10.68167652	2740	2074	1878	1447	1645	1231
8913620	FN434113.1	2951506	2952906	+	gspE	type II secretion system protein GspE	protein_coding	WP_004159672.1	EAMY_2857	EAMY_RS30530	8.319384	9.663143	6.94826	9.685509	9.964958	11.909943	-1.10635686141916	157.892002610517	0.187151890165947	-0.779136185250366	0.435899496488519	0.611769382059511	7.3761345719964	7.22552508738121	7.32822696	7.24818865	7.41415837	7.23890149	7.34328227	7.21316931	196	153	175	147	175	111
8913622	FN434113.1	1128987	1130375	+	cysS	cysteine--tRNA ligase	protein_coding	WP_013035922.1	EAMY_1053	EAMY_RS22380	84.940079	82.038746	72.734663	85.330837	111.744008	99.740866	-1.07582760352326	1485.05313177406	0.108032435855871	-0.976067143785314	0.329031192065937	0.507572846645478	10.5882502611543	10.4824065258934	10.51292215	10.5998166	10.57322569	10.51768203	10.50294091	10.5027734	1712	1701	1453	1488	1473	1152
8913623	FN434113.1	196638	198656	+	rep	DNA helicase Rep	protein_coding	WP_004154904.1	EAMY_0166	EAMY_RS18105	40.449474	37.971333	31.665212	44.679941	46.188808	45.336154	-1.08381680442042	993.015314542315	0.11829144145667	-0.981651079358239	0.326271773921025	0.504597222051045	10.0127547892521	9.89623757781863	10.02903763	9.93843078	9.98295773	9.962528	9.92685158	9.88236695	1303	1022	960	1030	991	729
8913624	FN434113.1	2635067	2636593	+	ppx	exopolyphosphatase	protein_coding	WP_004159045.1	EAMY_2548	EAMY_RS29115	113.403268	115.356615	121.353319	145.536018	145.625916	146.92397	-1.08919448285135	2412.74533092238	0.131536525934513	-0.937090126755859	0.34871219968134	0.529443294031724	11.2964527377917	11.1738637395205	11.32062458	11.20377169	11.26983683	11.14116868	11.16457588	11.29292905	3210	2437	2353	2184	2277	2113
8913625	FN434113.1	1734686	1735810	-	ydiK	AI-2E family transporter YdiK	protein_coding	WP_004157401.1	EAMY_1671	EAMY_RS25165	56.312685	51.298518	47.55197	57.231472	68.456092	62.209012	-1.05458699899271	770.665575191756	0.112151745732706	-0.683699712511908	0.494164805056699	0.662039519264607	9.62777990076435	9.55112424738195	9.60092934	9.61923824	9.60660895	9.59705294	9.53996522	9.57209174	930	844	734	799	746	610
8913626	FN434113.1	525983	531163	-	.	type I polyketide synthase	protein_coding	WP_004155248.1	EAMY_0449	EAMY_RS19540	68.453756	83.721206	70.805251	80.469565	70.712165	85.722663	1.07476275185417	4802.55031784581	0.154984684990285	0.67115165430434	0.502123923523165	0.66693856460002	12.176612515485	12.2806811741809	12.26704053	12.05592868	12.25750047	12.1530009	12.31775292	12.2808102	6022	4015	4658	4473	5607	4183
8913627	FN434113.1	2636687	2637319	+	tehB	tellurite resistance methyltransferase TehB	protein_coding	WP_004159053.1	EAMY_2549	EAMY_RS29120	30.43789	28.842095	29.925488	34.561125	35.028758	31.481277	1.0096991220348	242.048178895663	0.15881561574533	0.0876831381430398	0.93012852181102	0.964384191465733	7.90974595599121	7.92849399518198	7.98267875	7.88630844	7.86800958	7.90290286	7.87691367	7.98274317	316	243	209	243	236	216
8913628	FN434113.1	1460134	1461774	+	pqiB	intermembrane transport protein PqiB	protein_coding	WP_004156977.1	EAMY_1380	EAMY_RS23860	63.392405	59.399184	70.970962	63.240828	69.895445	67.225578	1.11604695671582	1305.18453449545	0.14616317221091	1.08370478145168	0.278495714928329	0.45782032790754	10.2680484908107	10.4276176386112	10.32129651	10.28139445	10.31062782	10.33123447	10.2941696	10.52058771	1499	1257	1157	1312	1260	1328
8913629	FN434113.1	1461774	1462334	+	pqiC	membrane integrity-associated transporter subunit PqiC	protein_coding	WP_004156978.1	EAMY_1381	EAMY_RS23865	99.923705	88.530044	116.305773	93.913124	98.079135	97.727041	1.21370335073592	676.194362919192	0.170611966052665	1.63772713313379	0.101478627863815	0.235907628945831	9.2536871176851	9.53519095921264	9.35481422	9.27606413	9.32931893	9.4080703	9.33106566	9.62557897	761	603	575	707	642	744
8913630	FN434113.1	3173949	3174998	-	.	dipeptidase	protein_coding	WP_004160003.1	EAMY_3083	EAMY_RS31515	21.219199	17.46134	12.528329	15.165021	20.422116	18.978713	1.07581547489116	221.485028083869	0.187488254690363	0.562332006202373	0.573889835525851	0.725994681499192	7.74024769491581	7.84015377363506	7.69812074	7.7927529	7.79628936	7.9340967	7.80861581	7.67200875	230	235	209	281	237	150
8913631	FN434113.1	3172697	3173608	-	pqqB	pyrroloquinoline quinone biosynthesis protein PqqB	protein_coding	WP_004159998.1	EAMY_3082	EAMY_RS31510	35.036618	33.251385	22.213057	39.170522	68.535867	54.469407	-1.55468278301355	450.138111588049	0.19579602792947	-3.25144616094897	0.00114819519652959	0.00770566554115416	9.09895925296846	8.4591198046629	8.77004926	9.07441548	8.95679125	8.69957039	8.67384933	8.49203083	516	685	521	403	392	231
8913632	FN434113.1	3171945	3172700	-	pqqC	pyrroloquinoline-quinone synthase PqqC	protein_coding	WP_004159997.1	EAMY_3081	EAMY_RS31505	26.744246	23.740218	16.588436	30.220151	40.675255	29.007868	-1.30001018038682	248.962870794184	0.185400009732807	-2.04165534616868	0.0411857311052288	0.126364208598634	8.13804014014739	7.75636270365803	8.02822229	8.13057268	7.94713311	7.95076151	7.88108283	7.73458226	330	337	230	255	232	143
8913633	FN434113.1	3171667	3171888	-	pqqD	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	protein_coding	WP_229023894.1	EAMY_3080	EAMY_RS31500	202.865098	163.432483	136.682943	104.471138	142.625992	108.661904	1.62269649042114	386.032996238834	0.163002127269116	4.28456483825527	1.83097207435748e-05	0.000262176259957567	8.20218748933349	8.8995170336527	8.36068549	8.46542294	8.33950387	8.84366678	8.69037228	8.6463582	335	347	253	568	469	346
8913634	FN434113.1	3170532	3171680	-	pqqE	pyrroloquinoline quinone biosynthesis protein PqqE	protein_coding	WP_004159995.1	EAMY_3079	EAMY_RS31495	94.332308	78.976248	55.794135	58.867966	77.35014	63.482083	1.31051127203752	989.174901892889	0.165109575598259	2.3628536460681	0.0181348297086241	0.0675380092960193	9.74249019026512	10.1315258058598	9.80701655	9.89264614	9.80736017	10.17034675	10.04317669	9.87360262	977	974	765	1367	1173	731
8913635	FN434113.1	2082035	2082727	-	proQ	RNA chaperone ProQ	protein_coding	WP_004157889.1	EAMY_2024	EAMY_RS26700	313.265222	270.593832	248.794901	230.272559	281.511826	266.505484	1.2279915687567	2247.34899180065	0.110337933255978	2.68539247226084	0.00724446812497369	0.033518277313597	10.9784462728799	11.2744174589016	11.02141157	11.05561684	11.07331518	11.26261771	11.16094036	11.18841037	2305	2138	1937	2738	2424	1966
8913636	FN434113.1	1673020	1673865	+	prmC	peptide chain release factor N(5)-glutamine methyltransferase	protein_coding	WP_004157312.1	EAMY_1608	EAMY_RS24885	15.182966	13.442049	12.750463	17.594324	22.542294	19.159683	-1.24582954006331	168.931881465533	0.165581626748667	-1.91510792677811	0.0554787411337092	0.156054511470095	7.55002708462477	7.23321006177247	7.44216902	7.50444808	7.44774335	7.35391334	7.2883056	7.33045884	215	209	170	162	147	123
8913637	FN434113.1	732415	733935	+	lysS	lysine--tRNA ligase	protein_coding	WP_004165229.1	EAMY_0659	EAMY_RS20485	132.460816	119.270254	117.277023	141.694959	172.716818	153.584234	-1.10249955852377	2539.19789574399	0.104239472961323	-1.35052561263155	0.176847443679928	0.341363862815062	11.3787072761187	11.2381865882669	11.33281277	11.36614593	11.33654607	11.29017165	11.22345416	11.3000866	3113	2879	2450	2541	2345	2034
8913638	FN434113.1	3085742	3086881	+	.	acyltransferase	protein_coding	WP_004159842.1	EAMY_2988	EAMY_RS31115	225.625389	202.019129	167.703775	160.933151	165.046374	151.385224	1.42169919500696	2476.03440683184	0.122933619922437	4.12918980376174	3.64043789442881e-05	0.000468741654468702	10.9977676246307	11.5054321595903	11.18624636	11.09251504	11.08714344	11.45446962	11.3789063	11.32743503	2650	2062	1810	3244	2977	2180
8913639	FN434113.1	862684	863562	+	.	helix-turn-helix domain-containing protein	protein_coding	WP_004155861.1	EAMY_0776	EAMY_RS21045	11.816651	12.233323	13.169711	13.310744	11.730371	13.233683	1.11071611676148	134.207096297148	0.200331425389118	0.75619754223415	0.449530766142242	0.622553363053699	6.98752351604358	7.14482512670432	7.10070818	6.93238588	7.0496444	7.03328395	7.06363499	7.18539286	169	113	122	131	139	132
8913640	FN434113.1	1637856	1638722	+	.	helix-turn-helix domain-containing protein	protein_coding	WP_004157273.1	EAMY_1577	EAMY_RS24740	12.528914	13.027236	14.464657	14.053939	10.419294	11.547287	1.2628391590002	134.28778213871	0.225338740447086	1.49406578685226	0.135158425259037	0.286349673922525	6.88675812702328	7.23111081125568	7.12185566	6.85352813	6.95560909	7.05541453	7.08919312	7.23404134	176	99	105	137	146	143
8913641	FN434113.1	860963	862228	-	.	type III secretion system protein	protein_coding	WP_004155859.1	EAMY_0775	EAMY_RS21035	6.200311	7.882691	4.294862	4.702938	6.991337	7.456092	1.10644848427577	94.7205121629702	0.251699586021204	0.579803422813667	0.562047189122965	0.715858836019101	6.49682741486285	6.63125236643801	6.40965853	6.54201495	6.62516304	6.5679726	6.7241721	6.44377494	86	97	99	99	129	62
8913642	FN434113.1	860691	860960	-	.	type III secretion system needle complex protein	protein_coding	WP_004155857.1	EAMY_0774	EAMY_RS21030	3.81761	3.438238	3.572894	4.359028	3.041592	1.765696	1.3137520653108	11.007029847745	0.551039571132323	0.714455100562892	0.47494581057192	0.643462472561141	3.23425844999001	3.65576900780514	3.51468476	3.40891948	3.3519197	3.48373295	3.46452669	3.49594056	17	9	5	13	12	11
8913643	FN434113.1	1636255	1637514	-	.	type III secretion system protein	protein_coding	WP_004157272.1	EAMY_1576	EAMY_RS24735	24.415923	36.224298	19.488512	21.373889	25.708692	38.517403	1.06909867466836	417.379920833736	0.250002577586177	0.38557608745636	0.699810645763582	0.815979062969008	8.65778923160071	8.75113585579479	8.5225472	8.54341222	8.89038841	8.62100651	8.92187591	8.56017639	389	355	509	388	590	280
8913644	FN434113.1	860320	860643	-	sctI	type III secretion system inner rod subunit SctI	protein_coding	WP_004155856.1	EAMY_0773	EAMY_RS21025	2.202467	1.910132	3.518759	2.136778	1.408144	0.294283	2.19336861569383	7.79369511827314	0.722115788677754	1.56920580920054	0.116599991057978	0.258402381784258	2.24704982734943	3.43832999577542	2.93846802	2.86349696	2.79056337	2.94454155	2.92401554	3.06582832	10	5	1	9	8	13
8913645	FN434113.1	1635640	1635963	-	sctI	type III secretion system inner rod subunit SctI	protein_coding	WP_004157270.1	EAMY_1575	EAMY_RS24730	0.978874	0.7163	3.248085	0.427356	1.971402	1.471414	1.55345860523567	5.88335402010293	0.860800652349649	0.738247347945268	0.460364155427423	NA	2.19203678933919	2.84743705832703	2.39092368	2.50351287	2.47666026	2.44487565	2.42269405	2.64695538	2	7	5	4	3	12
8913646	FN434113.1	156370	156582	+	rpmE	50S ribosomal protein L31	protein_coding	WP_004154867.1	EAMY_0136	EAMY_RS17930	1811.35876	1495.996924	1500.340947	1153.210266	1762.838041	1360.829592	1.29979138549605	3895.41950703699	0.14328371575133	2.6400773425691	0.00828871087987873	0.0378229361853807	11.7260799850735	12.104324695595	11.72471087	11.92374525	11.78964174	12.07321255	11.93594782	12.03096768	3548	4115	3040	4866	4119	3644
8913647	FN434113.1	3233396	3233791	-	rpsF	30S ribosomal protein S6	protein_coding	WP_004160104.1	EAMY_3145	EAMY_RS31795	1344.906638	1220.965362	1466.953457	1057.530474	1227.23619	1008.613876	1.4153949550784	5899.57250587105	0.146033247447366	3.43212721043623	0.000598866580308199	0.00469206315986754	12.2539539208704	12.7554686120836	12.40497051	12.40096735	12.31579022	12.59575662	12.53249309	12.77266902	6049	5326	4189	6717	6250	6624
8913648	FN434113.1	1089807	1090178	+	.	DUF454 family protein	protein_coding	WP_013035915.1	EAMY_1014	EAMY_RS22185	39.004986	35.976729	24.989302	41.315644	43.661559	40.497099	-1.1014328586248	166.950710062477	0.183099724300065	-0.761233006467293	0.446517907062212	0.620641208058857	7.45327507196578	7.30971172269661	7.45548823	7.38965455	7.39177729	7.42388248	7.38096824	7.23404727	222	178	158	183	173	106
8913649	FN434113.1	2044695	2045975	+	.	YeaH/YhbH family protein	protein_coding	WP_004157822.1	EAMY_1982	EAMY_RS26530	1164.388252	946.200003	679.952818	649.728753	855.136044	707.849862	1.43956644142923	12906.6790410522	0.161942748797987	3.2458037186932	0.0011711955962652	0.00782839390501607	13.3692560235562	13.8948046757052	13.46161367	13.54996872	13.46894049	13.92153803	13.76613689	13.60322361	12022	12005	9510	18812	15668	9932
8913650	FN434113.1	3509286	3509693	-	.	OsmC family protein	protein_coding	WP_004160659.1	EAMY_3412	EAMY_RS33095	57.134594	54.796925	53.306813	67.365081	84.762006	79.923723	-1.21920846260478	322.151403615342	0.138170789066978	-2.0695027056666	0.0384989376929196	0.119862671992389	8.46726828638836	8.18182587089416	8.35423053	8.40774571	8.42164072	8.24848654	8.23056349	8.29321173	397	379	342	294	289	248
8913651	FN434113.1	3628871	3629692	+	.	CPBP family intramembrane metalloprotease	protein_coding	WP_004160940.1	EAMY_3537	EAMY_RS33625	41.57358	39.809531	32.220058	51.965826	63.60701	56.837377	-1.32292328244782	465.135328693694	0.127200978139967	-3.17394886987585	0.00150380178882337	0.00957017153730125	9.05010549818885	8.64449175253733	8.93653647	8.97187165	8.94634837	8.78398473	8.76422534	8.70324166	617	573	490	431	423	302
8913652	FN434113.1	326820	328274	-	panF	sodium/pantothenate symporter	protein_coding	WP_004155032.1	EAMY_0274	EAMY_RS18690	17.601574	14.993555	14.94789	16.606072	23.768315	19.331644	-1.087643341987	310.586569869891	0.153511790487589	-0.789552045723133	0.429789423297334	0.607229301035993	8.3381597990024	8.21700044318743	8.23819618	8.38199356	8.29100846	8.28606806	8.18709548	8.26640166	349	379	295	323	282	248
8913653	FN434113.1	978571	978999	-	.	YbaN family protein	protein_coding	WP_004156123.1	EAMY_0891	EAMY_RS21620	57.294954	60.409609	50.492963	46.315792	76.571541	59.564468	1.06816894498758	300.253109388931	0.16977203851415	0.560397619817302	0.575208254769745	0.727108760405286	8.18259672789221	8.2759636798305	8.08047154	8.31930834	8.19829722	8.23104449	8.27859589	8.23684351	287	360	268	310	335	247
8913654	FN434113.1	976961	978214	+	proA	glutamate-5-semialdehyde dehydrogenase	protein_coding	WP_004156121.1	EAMY_0890	EAMY_RS21615	66.769536	75.386257	64.060325	100.976581	111.985878	111.390936	-1.37103503154903	1318.92349685392	0.114536329918645	-3.97485613916186	7.04218105546236e-05	0.000806693981594688	10.5748715396366	10.1196584698783	10.475901	10.43658671	10.49313863	10.17809405	10.27545572	10.24484438	1829	1539	1465	1056	1222	916
8913655	FN434113.1	998978	999427	+	.	YaiI/YqxD family protein	protein_coding	WP_004156173.1	EAMY_0917	EAMY_RS21740	116.114077	126.870999	95.103939	135.693975	175.804004	162.938454	-1.22157807178645	724.747372350836	0.129225631073868	-2.23443342978182	0.0254545681519807	0.0877420487548741	9.63932984615132	9.34872981223477	9.51535952	9.59359715	9.59542129	9.41045478	9.48493972	9.365687	882	867	769	659	738	488
